Local Time,Demand
24Oct2023 14:00:00,"28,181"
24Oct2023 15:00:00,"28,853"
24Oct2023 16:00:00,"29,189"
24Oct2023 17:00:00,"30,658"
24Oct2023 18:00:00,"31,781"
24Oct2023 19:00:00,"33,186"
24Oct2023 20:00:00,"34,007"
24Oct2023 21:00:00,"33,503"
24Oct2023 22:00:00,"32,363"
24Oct2023 23:00:00,"31,288"
25Oct2023 0:00:00,"29,672"
25Oct2023 1:00:00,"28,124"
25Oct2023 2:00:00,"27,194"
25Oct2023 3:00:00,"26,399"
25Oct2023 4:00:00,"25,713"
25Oct2023 5:00:00,"25,359"
25Oct2023 6:00:00,"25,634"
25Oct2023 7:00:00,"26,868"
25Oct2023 8:00:00,"28,879"
25Oct2023 9:00:00,"30,622"
25Oct2023 10:00:00,"31,382"
25Oct2023 11:00:00,"33,150"
25Oct2023 12:00:00,"31,760"
25Oct2023 13:00:00,"32,348"
25Oct2023 14:00:00,"30,684"
25Oct2023 15:00:00,"30,765"
25Oct2023 16:00:00,"30,724"
25Oct2023 17:00:00,"30,838"
25Oct2023 18:00:00,"31,188"
25Oct2023 19:00:00,"32,075"
25Oct2023 20:00:00,"32,912"
25Oct2023 21:00:00,"32,619"
25Oct2023 22:00:00,"31,822"
25Oct2023 23:00:00,"30,792"
26Oct2023 0:00:00,"29,209"
26Oct2023 1:00:00,"28,100"
26Oct2023 2:00:00,"26,723"
26Oct2023 3:00:00,"25,704"
26Oct2023 4:00:00,"25,424"
26Oct2023 5:00:00,"25,161"
26Oct2023 6:00:00,"25,305"
26Oct2023 7:00:00,"26,667"
26Oct2023 8:00:00,"28,908"
26Oct2023 9:00:00,"30,395"
26Oct2023 10:00:00,"30,392"
26Oct2023 11:00:00,"30,126"
26Oct2023 12:00:00,"28,714"
26Oct2023 13:00:00,"27,969"
26Oct2023 14:00:00,"28,251"
26Oct2023 15:00:00,"28,186"
26Oct2023 16:00:00,"28,789"
26Oct2023 17:00:00,"29,736"
26Oct2023 18:00:00,"30,095"
26Oct2023 19:00:00,"31,496"
26Oct2023 20:00:00,"32,801"
26Oct2023 21:00:00,"32,808"
26Oct2023 22:00:00,"31,618"
26Oct2023 23:00:00,"30,580"
27Oct2023 0:00:00,"29,021"
27Oct2023 1:00:00,"27,333"
27Oct2023 2:00:00,"26,325"
27Oct2023 3:00:00,"25,469"
27Oct2023 4:00:00,"24,843"
27Oct2023 5:00:00,"24,763"
27Oct2023 6:00:00,"25,207"
27Oct2023 7:00:00,"26,623"
27Oct2023 8:00:00,"28,684"
27Oct2023 9:00:00,"30,382"
27Oct2023 10:00:00,"31,022"
27Oct2023 11:00:00,"30,753"
27Oct2023 12:00:00,"29,351"
27Oct2023 13:00:00,"28,324"
27Oct2023 14:00:00,"27,972"
27Oct2023 15:00:00,"27,672"
27Oct2023 16:00:00,"27,648"
27Oct2023 17:00:00,"28,393"
27Oct2023 18:00:00,"29,331"
27Oct2023 19:00:00,"31,009"
27Oct2023 20:00:00,"32,060"
27Oct2023 21:00:00,"31,382"
27Oct2023 22:00:00,"30,631"
27Oct2023 23:00:00,"29,744"
28Oct2023 0:00:00,"28,495"
28Oct2023 1:00:00,"27,084"
28Oct2023 2:00:00,"26,092"
28Oct2023 3:00:00,"25,271"
28Oct2023 4:00:00,"24,628"
28Oct2023 5:00:00,"24,021"
28Oct2023 6:00:00,"24,104"
28Oct2023 7:00:00,"24,408"
28Oct2023 8:00:00,"25,469"
28Oct2023 9:00:00,"26,242"
28Oct2023 10:00:00,"26,714"
28Oct2023 11:00:00,"26,004"
28Oct2023 12:00:00,"25,587"
28Oct2023 13:00:00,"24,530"
28Oct2023 14:00:00,"24,178"
28Oct2023 15:00:00,"23,058"
28Oct2023 16:00:00,"23,599"
28Oct2023 17:00:00,"24,690"
28Oct2023 18:00:00,"26,748"
28Oct2023 19:00:00,"28,647"
28Oct2023 20:00:00,"29,947"
28Oct2023 21:00:00,"29,801"
28Oct2023 22:00:00,"29,002"
28Oct2023 23:00:00,"28,290"
29Oct2023 0:00:00,"27,294"
29Oct2023 1:00:00,"26,108"
29Oct2023 2:00:00,"25,389"
29Oct2023 3:00:00,"24,655"
29Oct2023 4:00:00,"24,009"
29Oct2023 5:00:00,"23,625"
29Oct2023 6:00:00,"23,393"
29Oct2023 7:00:00,"23,597"
29Oct2023 8:00:00,"24,380"
29Oct2023 9:00:00,"25,197"
29Oct2023 10:00:00,"25,277"
29Oct2023 11:00:00,"24,813"
29Oct2023 12:00:00,"23,841"
29Oct2023 13:00:00,"22,767"
29Oct2023 14:00:00,"22,371"
29Oct2023 15:00:00,"22,224"
29Oct2023 16:00:00,"22,653"
29Oct2023 17:00:00,"23,734"
29Oct2023 18:00:00,"25,825"
29Oct2023 19:00:00,"28,284"
29Oct2023 20:00:00,"29,739"
29Oct2023 21:00:00,"29,622"
29Oct2023 22:00:00,"28,963"
29Oct2023 23:00:00,"27,997"
30Oct2023 0:00:00,"26,484"
30Oct2023 1:00:00,"25,101"
30Oct2023 2:00:00,"24,642"
30Oct2023 3:00:00,"24,091"
30Oct2023 4:00:00,"23,740"
30Oct2023 5:00:00,"23,954"
30Oct2023 6:00:00,"24,539"
30Oct2023 7:00:00,"25,970"
30Oct2023 8:00:00,"28,532"
30Oct2023 9:00:00,"30,151"
30Oct2023 10:00:00,"30,208"
30Oct2023 11:00:00,"30,064"
30Oct2023 12:00:00,"29,116"
30Oct2023 13:00:00,"28,224"
30Oct2023 14:00:00,"27,973"
30Oct2023 15:00:00,"27,978"
30Oct2023 16:00:00,"28,116"
30Oct2023 17:00:00,"28,543"
30Oct2023 18:00:00,"29,614"
30Oct2023 19:00:00,"31,629"
30Oct2023 20:00:00,"32,559"
30Oct2023 21:00:00,"32,102"
30Oct2023 22:00:00,"31,100"
30Oct2023 23:00:00,"29,978"
31Oct2023 0:00:00,"28,292"
31Oct2023 1:00:00,"26,689"
31Oct2023 2:00:00,"25,804"
31Oct2023 3:00:00,"25,052"
31Oct2023 4:00:00,"24,690"
31Oct2023 5:00:00,"24,750"
31Oct2023 6:00:00,"25,246"
31Oct2023 7:00:00,"26,351"
31Oct2023 8:00:00,"28,783"
31Oct2023 9:00:00,"30,529"
31Oct2023 10:00:00,"30,997"
31Oct2023 11:00:00,"30,703"
31Oct2023 12:00:00,"29,676"
31Oct2023 13:00:00,"28,938"
31Oct2023 14:00:00,"26,214"
31Oct2023 15:00:00,"28,212"
31Oct2023 16:00:00,"28,065"
31Oct2023 17:00:00,"28,847"
31Oct2023 18:00:00,"30,327"
31Oct2023 19:00:00,"31,721"
31Oct2023 20:00:00,"31,882"
31Oct2023 21:00:00,"30,930"
31Oct2023 22:00:00,"30,218"
31Oct2023 23:00:00,"29,532"
01Nov2023 0:00:00,"28,233"
01Nov2023 1:00:00,"26,804"
01Nov2023 2:00:00,"25,966"
01Nov2023 3:00:00,"25,374"
01Nov2023 4:00:00,"24,906"
01Nov2023 5:00:00,"24,713"
01Nov2023 6:00:00,"24,927"
01Nov2023 7:00:00,"26,384"
01Nov2023 8:00:00,"28,622"
01Nov2023 9:00:00,"30,629"
01Nov2023 10:00:00,"30,986"
01Nov2023 11:00:00,"30,896"
01Nov2023 12:00:00,"30,349"
01Nov2023 13:00:00,"29,740"
01Nov2023 14:00:00,"29,429"
01Nov2023 15:00:00,"29,379"
01Nov2023 16:00:00,"29,697"
01Nov2023 17:00:00,"30,707"
01Nov2023 18:00:00,"31,367"
01Nov2023 19:00:00,"32,883"
01Nov2023 20:00:00,"33,641"
01Nov2023 21:00:00,"32,762"
01Nov2023 22:00:00,"31,623"
01Nov2023 23:00:00,"30,671"
02Nov2023 0:00:00,"28,864"
02Nov2023 1:00:00,"27,313"
02Nov2023 2:00:00,"26,700"
02Nov2023 3:00:00,"26,061"
02Nov2023 4:00:00,"25,658"
02Nov2023 5:00:00,"24,973"
02Nov2023 6:00:00,"24,973"
02Nov2023 7:00:00,"26,421"
02Nov2023 8:00:00,"28,875"
02Nov2023 9:00:00,"30,833"
02Nov2023 10:00:00,"31,084"
02Nov2023 11:00:00,"31,206"
02Nov2023 12:00:00,"30,487"
02Nov2023 13:00:00,"30,568"
02Nov2023 14:00:00,"30,269"
02Nov2023 15:00:00,"30,106"
02Nov2023 16:00:00,"30,811"
02Nov2023 17:00:00,"31,382"
02Nov2023 18:00:00,"31,712"
02Nov2023 19:00:00,"33,277"
02Nov2023 20:00:00,"34,048"
02Nov2023 21:00:00,"33,331"
02Nov2023 22:00:00,"32,320"
02Nov2023 23:00:00,"31,022"
03Nov2023 0:00:00,"29,093"
03Nov2023 1:00:00,"27,419"
03Nov2023 2:00:00,"26,562"
03Nov2023 3:00:00,"25,591"
03Nov2023 4:00:00,"24,834"
03Nov2023 5:00:00,"24,716"
03Nov2023 6:00:00,"25,055"
03Nov2023 7:00:00,"25,619"
03Nov2023 8:00:00,"28,140"
03Nov2023 9:00:00,"29,866"
03Nov2023 10:00:00,"30,642"
03Nov2023 11:00:00,"30,615"
03Nov2023 12:00:00,"30,302"
03Nov2023 13:00:00,"29,592"
03Nov2023 14:00:00,"29,172"
03Nov2023 15:00:00,"29,524"
03Nov2023 16:00:00,"30,003"
03Nov2023 17:00:00,"30,875"
03Nov2023 18:00:00,"31,400"
03Nov2023 19:00:00,"32,766"
03Nov2023 20:00:00,"33,185"
03Nov2023 21:00:00,"32,394"
03Nov2023 22:00:00,"31,432"
03Nov2023 23:00:00,"30,339"
04Nov2023 0:00:00,"29,013"
04Nov2023 1:00:00,"27,500"
04Nov2023 2:00:00,"26,199"
04Nov2023 3:00:00,"25,183"
04Nov2023 4:00:00,"24,417"
04Nov2023 5:00:00,"23,944"
04Nov2023 6:00:00,"23,903"
04Nov2023 7:00:00,"24,348"
04Nov2023 8:00:00,"25,327"
04Nov2023 9:00:00,"26,118"
04Nov2023 10:00:00,"26,944"
04Nov2023 11:00:00,"27,784"
04Nov2023 12:00:00,"27,363"
04Nov2023 13:00:00,"26,462"
04Nov2023 14:00:00,"25,936"
04Nov2023 15:00:00,"25,784"
04Nov2023 16:00:00,"25,903"
04Nov2023 17:00:00,"27,073"
04Nov2023 18:00:00,"28,851"
04Nov2023 19:00:00,"30,478"
04Nov2023 20:00:00,"31,163"
04Nov2023 21:00:00,"30,593"
04Nov2023 22:00:00,"29,789"
04Nov2023 23:00:00,"28,791"
05Nov2023 0:00:00,"27,492"
05Nov2023 1:00:00,"24,047"
05Nov2023 1:00:00,"23,412"
05Nov2023 2:00:00,"22,570"
05Nov2023 3:00:00,"21,741"
05Nov2023 4:00:00,"21,576"
05Nov2023 5:00:00,"21,339"
05Nov2023 6:00:00,"21,313"
05Nov2023 7:00:00,"21,729"
05Nov2023 8:00:00,"22,034"
05Nov2023 9:00:00,"22,395"
05Nov2023 10:00:00,"22,779"
05Nov2023 11:00:00,"22,945"
05Nov2023 12:00:00,"22,934"
05Nov2023 13:00:00,"22,909"
05Nov2023 14:00:00,"23,128"
05Nov2023 15:00:00,"23,519"
05Nov2023 16:00:00,"24,954"
05Nov2023 17:00:00,"26,278"
05Nov2023 18:00:00,"27,916"
05Nov2023 19:00:00,"29,401"
05Nov2023 20:00:00,"28,955"
05Nov2023 21:00:00,"28,063"
05Nov2023 22:00:00,"27,226"
05Nov2023 23:00:00,"26,252"
06Nov2023 0:00:00,"24,769"
06Nov2023 1:00:00,"25,673"
06Nov2023 2:00:00,"25,150"
06Nov2023 3:00:00,"24,628"
06Nov2023 4:00:00,"24,111"
06Nov2023 5:00:00,"23,971"
06Nov2023 6:00:00,"24,382"
06Nov2023 7:00:00,"25,970"
06Nov2023 8:00:00,"28,070"
06Nov2023 9:00:00,"29,196"
06Nov2023 10:00:00,"29,489"
06Nov2023 11:00:00,"29,396"
06Nov2023 12:00:00,"28,987"
06Nov2023 13:00:00,"28,829"
06Nov2023 14:00:00,"29,573"
06Nov2023 15:00:00,"30,015"
06Nov2023 16:00:00,"31,025"
06Nov2023 17:00:00,"31,644"
06Nov2023 18:00:00,"32,866"
06Nov2023 19:00:00,"33,901"
06Nov2023 20:00:00,"33,456"
06Nov2023 21:00:00,"32,356"
06Nov2023 22:00:00,"31,375"
06Nov2023 23:00:00,"30,206"
07Nov2023 0:00:00,"28,780"
07Nov2023 1:00:00,"26,932"
07Nov2023 2:00:00,"25,839"
07Nov2023 3:00:00,"25,255"
07Nov2023 4:00:00,"24,964"
07Nov2023 5:00:00,"24,860"
07Nov2023 6:00:00,"25,292"
07Nov2023 7:00:00,"26,812"
07Nov2023 8:00:00,"28,894"
07Nov2023 9:00:00,"30,295"
07Nov2023 10:00:00,"30,143"
07Nov2023 11:00:00,"29,942"
07Nov2023 12:00:00,"29,654"
07Nov2023 13:00:00,"29,443"
07Nov2023 14:00:00,"28,956"
07Nov2023 15:00:00,"29,396"
07Nov2023 16:00:00,"29,900"
07Nov2023 17:00:00,"30,124"
07Nov2023 18:00:00,"31,546"
07Nov2023 19:00:00,"33,040"
07Nov2023 20:00:00,"32,643"
07Nov2023 21:00:00,"32,014"
07Nov2023 22:00:00,"31,110"
07Nov2023 23:00:00,"29,967"
08Nov2023 0:00:00,"28,490"
08Nov2023 1:00:00,"27,041"
08Nov2023 2:00:00,"26,336"
08Nov2023 3:00:00,"26,160"
08Nov2023 4:00:00,"25,299"
08Nov2023 5:00:00,"24,874"
08Nov2023 6:00:00,"25,475"
08Nov2023 7:00:00,"27,228"
08Nov2023 8:00:00,"29,364"
08Nov2023 9:00:00,"30,331"
08Nov2023 10:00:00,"29,403"
08Nov2023 11:00:00,"29,006"
08Nov2023 12:00:00,"28,602"
08Nov2023 13:00:00,"28,253"
08Nov2023 14:00:00,"28,260"
08Nov2023 15:00:00,"28,689"
08Nov2023 16:00:00,"28,933"
08Nov2023 17:00:00,"29,743"
08Nov2023 18:00:00,"31,610"
08Nov2023 19:00:00,"33,198"
08Nov2023 20:00:00,"32,738"
08Nov2023 21:00:00,"31,979"
08Nov2023 22:00:00,"31,325"
08Nov2023 23:00:00,"30,097"
09Nov2023 0:00:00,"28,628"
09Nov2023 1:00:00,"27,071"
09Nov2023 2:00:00,"26,295"
09Nov2023 3:00:00,"25,580"
09Nov2023 4:00:00,"25,184"
09Nov2023 5:00:00,"25,247"
09Nov2023 6:00:00,"25,564"
09Nov2023 7:00:00,"27,198"
09Nov2023 8:00:00,"29,520"
09Nov2023 9:00:00,"30,027"
09Nov2023 10:00:00,"29,792"
09Nov2023 11:00:00,"28,810"
09Nov2023 12:00:00,"28,556"
09Nov2023 13:00:00,"28,469"
09Nov2023 14:00:00,"28,224"
09Nov2023 15:00:00,"28,751"
09Nov2023 16:00:00,"29,446"
09Nov2023 17:00:00,"30,475"
09Nov2023 18:00:00,"31,105"
09Nov2023 19:00:00,"32,825"
09Nov2023 20:00:00,"32,413"
09Nov2023 21:00:00,"31,486"
09Nov2023 22:00:00,"30,600"
09Nov2023 23:00:00,"29,857"
10Nov2023 0:00:00,"28,381"
10Nov2023 1:00:00,"26,908"
10Nov2023 2:00:00,"26,412"
10Nov2023 3:00:00,"25,873"
10Nov2023 4:00:00,"25,661"
10Nov2023 5:00:00,"25,301"
10Nov2023 6:00:00,"25,415"
10Nov2023 7:00:00,"26,347"
10Nov2023 8:00:00,"27,947"
10Nov2023 9:00:00,"29,166"
10Nov2023 10:00:00,"29,087"
10Nov2023 11:00:00,"28,146"
10Nov2023 12:00:00,"27,946"
10Nov2023 13:00:00,"27,445"
10Nov2023 14:00:00,"26,913"
10Nov2023 15:00:00,"27,876"
10Nov2023 16:00:00,"28,615"
10Nov2023 17:00:00,"28,937"
10Nov2023 18:00:00,"30,641"
10Nov2023 19:00:00,"32,017"
10Nov2023 20:00:00,"31,498"
10Nov2023 21:00:00,"30,716"
10Nov2023 22:00:00,"29,893"
10Nov2023 23:00:00,"29,153"
11Nov2023 0:00:00,"28,001"
11Nov2023 1:00:00,"26,767"
11Nov2023 2:00:00,"26,041"
11Nov2023 3:00:00,"25,130"
11Nov2023 4:00:00,"24,560"
11Nov2023 5:00:00,"24,174"
11Nov2023 6:00:00,"24,411"
11Nov2023 7:00:00,"25,058"
11Nov2023 8:00:00,"25,748"
11Nov2023 9:00:00,"26,181"
11Nov2023 10:00:00,"26,417"
11Nov2023 11:00:00,"25,432"
11Nov2023 12:00:00,"24,608"
11Nov2023 13:00:00,"24,169"
11Nov2023 14:00:00,"24,257"
11Nov2023 15:00:00,"24,057"
11Nov2023 16:00:00,"24,793"
11Nov2023 17:00:00,"26,694"
11Nov2023 18:00:00,"28,803"
11Nov2023 19:00:00,"30,271"
11Nov2023 20:00:00,"30,005"
11Nov2023 21:00:00,"29,307"
11Nov2023 22:00:00,"28,791"
11Nov2023 23:00:00,"28,040"
12Nov2023 0:00:00,"27,055"
12Nov2023 1:00:00,"25,838"
12Nov2023 2:00:00,"25,082"
12Nov2023 3:00:00,"24,408"
12Nov2023 4:00:00,"23,891"
12Nov2023 5:00:00,"23,616"
12Nov2023 6:00:00,"23,654"
12Nov2023 7:00:00,"24,168"
12Nov2023 8:00:00,"24,846"
12Nov2023 9:00:00,"25,068"
12Nov2023 10:00:00,"24,400"
12Nov2023 11:00:00,"24,075"
12Nov2023 12:00:00,"23,554"
12Nov2023 13:00:00,"23,056"
12Nov2023 14:00:00,"23,536"
12Nov2023 15:00:00,"24,527"
12Nov2023 16:00:00,"25,439"
12Nov2023 17:00:00,"27,090"
12Nov2023 18:00:00,"29,355"
12Nov2023 19:00:00,"30,889"
12Nov2023 20:00:00,"30,559"
12Nov2023 21:00:00,"29,839"
12Nov2023 22:00:00,"29,117"
12Nov2023 23:00:00,"28,072"
13Nov2023 0:00:00,"26,484"
13Nov2023 1:00:00,"25,301"
13Nov2023 2:00:00,"25,008"
13Nov2023 3:00:00,"24,429"
13Nov2023 4:00:00,"24,092"
13Nov2023 5:00:00,"23,961"
13Nov2023 6:00:00,"24,432"
13Nov2023 7:00:00,"26,309"
13Nov2023 8:00:00,"28,548"
13Nov2023 9:00:00,"29,103"
13Nov2023 10:00:00,"28,987"
13Nov2023 11:00:00,"29,383"
13Nov2023 12:00:00,"29,076"
13Nov2023 13:00:00,"29,124"
13Nov2023 14:00:00,"28,868"
13Nov2023 15:00:00,"28,145"
13Nov2023 16:00:00,"28,365"
13Nov2023 17:00:00,"29,990"
13Nov2023 18:00:00,"31,591"
13Nov2023 19:00:00,"32,705"
13Nov2023 20:00:00,"32,638"
13Nov2023 21:00:00,"32,031"
13Nov2023 22:00:00,"31,368"
13Nov2023 23:00:00,"29,923"
14Nov2023 0:00:00,"28,190"
14Nov2023 1:00:00,"26,760"
14Nov2023 2:00:00,"25,772"
14Nov2023 3:00:00,"25,417"
14Nov2023 4:00:00,"25,241"
14Nov2023 5:00:00,"25,132"
14Nov2023 6:00:00,"25,013"
14Nov2023 7:00:00,"26,507"
14Nov2023 8:00:00,"28,747"
14Nov2023 9:00:00,"29,964"
14Nov2023 10:00:00,"30,027"
14Nov2023 11:00:00,"29,833"
14Nov2023 12:00:00,"26,432"
14Nov2023 13:00:00,"29,433"
14Nov2023 14:00:00,"28,683"
14Nov2023 15:00:00,"29,217"
14Nov2023 16:00:00,"29,690"
14Nov2023 17:00:00,"30,671"
14Nov2023 18:00:00,"32,142"
14Nov2023 19:00:00,"33,122"
14Nov2023 20:00:00,"32,591"
14Nov2023 21:00:00,"31,736"
14Nov2023 22:00:00,"30,679"
14Nov2023 23:00:00,"29,742"
15Nov2023 0:00:00,"28,434"
15Nov2023 1:00:00,"27,319"
15Nov2023 2:00:00,"26,446"
15Nov2023 3:00:00,"25,703"
15Nov2023 4:00:00,"25,375"
15Nov2023 5:00:00,"25,042"
15Nov2023 6:00:00,"24,993"
15Nov2023 7:00:00,"26,440"
15Nov2023 8:00:00,"28,597"
15Nov2023 9:00:00,"30,099"
15Nov2023 10:00:00,"31,438"
15Nov2023 11:00:00,"32,087"
15Nov2023 12:00:00,"32,536"
15Nov2023 13:00:00,"32,122"
15Nov2023 14:00:00,"31,475"
15Nov2023 15:00:00,"31,311"
15Nov2023 16:00:00,"31,727"
15Nov2023 17:00:00,"31,713"
15Nov2023 18:00:00,"32,671"
15Nov2023 19:00:00,"33,201"
15Nov2023 20:00:00,"32,634"
15Nov2023 21:00:00,"31,881"
15Nov2023 22:00:00,"30,947"
15Nov2023 23:00:00,"29,858"
16Nov2023 0:00:00,"28,357"
16Nov2023 1:00:00,"27,216"
16Nov2023 2:00:00,"26,162"
16Nov2023 3:00:00,"25,542"
16Nov2023 4:00:00,"24,979"
16Nov2023 5:00:00,"25,152"
16Nov2023 6:00:00,"25,247"
16Nov2023 7:00:00,"26,571"
16Nov2023 8:00:00,"28,778"
16Nov2023 9:00:00,"29,513"
16Nov2023 10:00:00,"29,524"
16Nov2023 11:00:00,"29,824"
16Nov2023 12:00:00,"30,276"
16Nov2023 13:00:00,"30,429"
16Nov2023 14:00:00,"30,911"
16Nov2023 15:00:00,"30,569"
16Nov2023 16:00:00,"29,924"
16Nov2023 17:00:00,"30,797"
16Nov2023 18:00:00,"32,166"
16Nov2023 19:00:00,"33,082"
16Nov2023 20:00:00,"32,574"
16Nov2023 21:00:00,"32,018"
16Nov2023 22:00:00,"31,056"
16Nov2023 23:00:00,"29,799"
17Nov2023 0:00:00,"28,194"
17Nov2023 1:00:00,"26,838"
17Nov2023 2:00:00,"26,239"
17Nov2023 3:00:00,"25,328"
17Nov2023 4:00:00,"25,028"
17Nov2023 5:00:00,"24,747"
17Nov2023 6:00:00,"25,160"
17Nov2023 7:00:00,"26,617"
17Nov2023 8:00:00,"28,629"
17Nov2023 9:00:00,"29,475"
17Nov2023 10:00:00,"29,664"
17Nov2023 11:00:00,"30,110"
17Nov2023 12:00:00,"30,104"
17Nov2023 13:00:00,"29,908"
17Nov2023 14:00:00,"29,941"
17Nov2023 15:00:00,"30,317"
17Nov2023 16:00:00,"30,458"
17Nov2023 17:00:00,"30,975"
17Nov2023 18:00:00,"32,124"
17Nov2023 19:00:00,"33,039"
17Nov2023 20:00:00,"32,179"
17Nov2023 21:00:00,"31,328"
17Nov2023 22:00:00,"30,442"
17Nov2023 23:00:00,"29,515"
18Nov2023 0:00:00,"28,220"
18Nov2023 1:00:00,"26,920"
18Nov2023 2:00:00,"26,020"
18Nov2023 3:00:00,"25,065"
18Nov2023 4:00:00,"24,292"
18Nov2023 5:00:00,"24,116"
18Nov2023 6:00:00,"24,356"
18Nov2023 7:00:00,"24,924"
18Nov2023 8:00:00,"25,478"
18Nov2023 9:00:00,"25,891"
18Nov2023 10:00:00,"26,987"
18Nov2023 11:00:00,"27,835"
18Nov2023 12:00:00,"28,567"
18Nov2023 13:00:00,"29,043"
18Nov2023 14:00:00,"28,737"
18Nov2023 15:00:00,"28,544"
18Nov2023 16:00:00,"28,100"
18Nov2023 17:00:00,"28,483"
18Nov2023 18:00:00,"29,233"
18Nov2023 19:00:00,"30,825"
18Nov2023 20:00:00,"30,180"
18Nov2023 21:00:00,"29,585"
18Nov2023 22:00:00,"29,073"
18Nov2023 23:00:00,"28,422"
19Nov2023 0:00:00,"27,144"
19Nov2023 1:00:00,"26,026"
19Nov2023 2:00:00,"25,107"
19Nov2023 3:00:00,"24,634"
19Nov2023 4:00:00,"24,225"
19Nov2023 5:00:00,"23,851"
19Nov2023 6:00:00,"23,723"
19Nov2023 7:00:00,"24,053"
19Nov2023 8:00:00,"24,832"
19Nov2023 9:00:00,"25,011"
19Nov2023 10:00:00,"25,562"
19Nov2023 11:00:00,"25,485"
19Nov2023 12:00:00,"25,345"
19Nov2023 13:00:00,"25,099"
19Nov2023 14:00:00,"25,209"
19Nov2023 15:00:00,"24,657"
19Nov2023 16:00:00,"24,367"
19Nov2023 17:00:00,"26,289"
19Nov2023 18:00:00,"29,113"
19Nov2023 19:00:00,"30,668"
19Nov2023 20:00:00,"30,567"
19Nov2023 21:00:00,"30,100"
19Nov2023 22:00:00,"29,353"
19Nov2023 23:00:00,"28,636"
20Nov2023 0:00:00,"27,263"
20Nov2023 1:00:00,"26,145"
20Nov2023 2:00:00,"25,601"
20Nov2023 3:00:00,"25,013"
20Nov2023 4:00:00,"24,905"
20Nov2023 5:00:00,"24,708"
20Nov2023 6:00:00,"25,228"
20Nov2023 7:00:00,"26,759"
20Nov2023 8:00:00,"28,169"
20Nov2023 9:00:00,"29,201"
20Nov2023 10:00:00,"29,470"
20Nov2023 11:00:00,"29,043"
20Nov2023 12:00:00,"28,359"
20Nov2023 13:00:00,"27,617"
20Nov2023 14:00:00,"27,372"
20Nov2023 15:00:00,"27,957"
20Nov2023 16:00:00,"28,493"
20Nov2023 17:00:00,"29,505"
20Nov2023 18:00:00,"31,668"
20Nov2023 19:00:00,"33,185"
20Nov2023 20:00:00,"32,638"
20Nov2023 21:00:00,"32,040"
20Nov2023 22:00:00,"31,200"
20Nov2023 23:00:00,"30,183"
21Nov2023 0:00:00,"29,801"
21Nov2023 1:00:00,"27,416"
21Nov2023 2:00:00,"26,593"
21Nov2023 3:00:00,"25,649"
21Nov2023 4:00:00,"25,195"
21Nov2023 5:00:00,"25,125"
21Nov2023 6:00:00,"25,631"
21Nov2023 7:00:00,"27,226"
21Nov2023 8:00:00,"29,202"
21Nov2023 9:00:00,"29,743"
21Nov2023 10:00:00,"30,428"
21Nov2023 11:00:00,"29,913"
21Nov2023 12:00:00,"29,717"
21Nov2023 13:00:00,"29,484"
21Nov2023 14:00:00,"29,297"
21Nov2023 15:00:00,"30,058"
21Nov2023 16:00:00,"30,639"
21Nov2023 17:00:00,"30,951"
21Nov2023 18:00:00,"32,293"
21Nov2023 19:00:00,"33,180"
21Nov2023 20:00:00,"32,764"
21Nov2023 21:00:00,"32,153"
21Nov2023 22:00:00,"31,345"
21Nov2023 23:00:00,"30,434"
22Nov2023 0:00:00,"28,878"
22Nov2023 1:00:00,"27,434"
22Nov2023 2:00:00,"26,786"
22Nov2023 3:00:00,"26,322"
22Nov2023 4:00:00,"25,681"
22Nov2023 5:00:00,"25,573"
22Nov2023 6:00:00,"25,834"
22Nov2023 7:00:00,"27,427"
22Nov2023 8:00:00,"29,153"
22Nov2023 9:00:00,"29,543"
22Nov2023 10:00:00,"30,068"
22Nov2023 11:00:00,"29,919"
22Nov2023 12:00:00,"29,115"
22Nov2023 13:00:00,"28,334"
22Nov2023 14:00:00,"28,368"
22Nov2023 15:00:00,"28,237"
22Nov2023 16:00:00,"30,021"
22Nov2023 17:00:00,"31,026"
22Nov2023 18:00:00,"32,239"
22Nov2023 19:00:00,"32,948"
22Nov2023 20:00:00,"32,344"
22Nov2023 21:00:00,"31,605"
22Nov2023 22:00:00,"30,759"
22Nov2023 23:00:00,"29,945"
23Nov2023 0:00:00,"28,507"
23Nov2023 1:00:00,"27,068"
23Nov2023 2:00:00,"26,072"
23Nov2023 3:00:00,"25,012"
23Nov2023 4:00:00,"24,471"
23Nov2023 5:00:00,"23,825"
23Nov2023 6:00:00,"23,907"
23Nov2023 7:00:00,"24,302"
23Nov2023 8:00:00,"25,028"
23Nov2023 9:00:00,"25,237"
23Nov2023 10:00:00,"24,779"
23Nov2023 11:00:00,"24,717"
23Nov2023 12:00:00,"24,512"
23Nov2023 13:00:00,"23,968"
23Nov2023 14:00:00,"24,371"
23Nov2023 15:00:00,"25,903"
23Nov2023 16:00:00,"26,011"
23Nov2023 17:00:00,"26,282"
23Nov2023 18:00:00,"27,680"
23Nov2023 19:00:00,"28,337"
23Nov2023 20:00:00,"27,694"
23Nov2023 21:00:00,"27,271"
23Nov2023 22:00:00,"26,950"
23Nov2023 23:00:00,"27,064"
24Nov2023 0:00:00,"26,419"
24Nov2023 1:00:00,"25,495"
24Nov2023 2:00:00,"24,855"
24Nov2023 3:00:00,"24,153"
24Nov2023 4:00:00,"23,894"
